Predicted_Probability
0.0003790645295481351
0.0001992975732670479
0.6191490169926702
0.7540083970476302
0.0007237235056730802
0.00042884001606427745
0.00020319393653634016
0.0004373616934315326
0.00020024298198678526
0.6279894521469969
0.00020024298198678526
0.35680774826461065
0.013283150140773291
0.0006304051001168041
0.0001992975732670479
0.00020024298198678526
0.26661702612888843
1.211587918593059e-05
0.0002493957141920703
0.0005506099921140483
0.0005132646902608139
0.0004086006062323579
0.0008756128029502977
0.00016548817185862232
0.00020024298198678526
2.9105987886894187e-06
0.0008377193352897217
0.0001992975732670479
0.00020024298198678526
0.0001678572404187772
0.013383480687825187
0.5067059532887348
0.00013670879551152724
0.0002706898020265937
0.5687702659994788
0.5784930254589533
0.000554863272350369
0.7000831860786874
0.00047869670181105163
0.00016548817185862232
0.5463435679027637
0.0003722441310681706
0.00021791930419368889
0.00016470682425744984
0.0004097377228246306
0.5603941919708209
0.6834758225791352
0.0010183389607182447
0.019885828131730926
0.5784930254589533
0.42036484970231663
0.302012183460253
0.000457230218196211
0.0002810763925051861
0.0001678572404187772
0.00020024298198678526
0.3707131019999553
0.00036019013311738954
0.0002454878943209732
0.0003920600015864361
0.0001992975732670479
0.7777378977465582
0.5161166098191351
0.00020032624019912198
0.0005132646902608139
0.3860990219934428
0.0003916459863375571
0.0007468544889792257
0.0010135349847533424
0.00020024298198678526
0.0004086006062323579
0.0009289689529244538
0.0001678572404187772
0.0006124251378463491
0.00047413290694002893
0.0001992975732670479
0.39527797265034065
0.00036521007561814655
0.0005898014709240478
0.0007836975186522822
0.0007468544889792257
3.3497355194284116e-05
0.0009022867122145823
0.4869191632595513
0.00032521667272687206
0.0005106152383372207
0.0005156986978697086
0.4490679172854845
0.011887611314232542
0.7089089117439213
0.0003935034798957201
0.40248922830452416
0.0005819380049350248
0.0001992975732670479
0.00039639313551685293
0.4415893443293485
0.0006029908898681018
0.00016548817185862232
0.0004550720459327135
0.3518053970130537
0.0008290962282248068
0.0006444174392838063
0.00039436154729016303
0.0005898014709240478
0.0006748007820961685
0.0014615036317086752
0.001790415934247767
0.014641565236881504
0.0006124251378463491
0.00015389179726731968
0.005649836019813034
0.4696761697727434
0.48080627817704574
0.0007953508570507173
2.2048978640327833e-05
0.39527797265034065
0.00048526336866469187
0.0001992975732670479
6.187369803779755e-06
0.00020024298198678526
0.0003584898354630992
0.000719394795598438
0.0003235526756741967
0.0005949843791467435
0.507889059116466
0.5865011972113681
0.0001992975732670479
0.5487145328533949
0.00031918329792699043
0.00018621166155433753
0.04197665019885062
0.00016548817185862232
0.0006330920224085198
0.0006928222897583319
0.0006014084755590443
0.4697615374107618
0.00040296147703097377
0.0009381005099266466
0.00020032624019912198
0.36675919636670445
0.7089089117439213
9.244769381571423e-06
0.0001992975732670479
0.00036505831454334864
0.0005791915405590535
0.00020024298198678526
0.5067059532887348
0.5784930254589533
0.5687702659994788
0.0001992975732670479
0.3035031535327997
0.00042884001606427745
0.7050183950363708
0.0003017669528162407
0.00020024298198678526
0.00030170626233007704
0.00036505831454334864
0.0001992975732670479
0.015317709589380986
0.0003077084728044844
0.00020792703220372008
0.001738962194965121
0.5536627508964188
9.0949682385125e-05
2.9105987886894187e-06
0.0005791915405590535
0.00031951504617296056
0.0005898014709240478
0.00033863465323349376
0.0003077084728044844
0.5276739056872843
0.000836639396408301
0.00016470682425744984
0.001163501797733422
0.5393720356707455
8.106222769752703e-06
0.6789363399945334
0.4429091027133509
0.0008719175850710698
0.00020024298198678526
0.00020694535222825022
0.00042884001606427745
3.0223119219897654e-06
0.0002216583190377701
0.4394459915508035
0.002144876788343864
0.0001992975732670479
0.0003916459863375571
0.6786891384684213
0.0009065638696233321
0.0014142271679797212
0.00016548817185862232
0.0006704140693893536
0.0006895528665499481
0.0003359669764629966
0.0001387226228983177
0.0001992975732670479
0.5498863859651953
0.00020792703220372008
0.0008772837303528044
0.0006601322766063617
0.5676089177363917
0.5735599338883248
0.0003235526756741967
0.00020024298198678526
